title,content,fact_check_url,news_url,label
Cancer Patients Report Delays in Treatment Because of COVID-19,what your doctor is reading on medscape.com april 16 2020 -- as the covid-19 pandemic continues many cancer patients are finding it increasingly difficult to receive the care they need and are facing financial challenges. half of the cancer patients and survivors who responded to a recent survey reported changes delays or disruptions to the care they were receiving. the survey with 1219 respondents was conducted by the american cancer society cancer action network acs can. the circu. ,webmd.com,https://www.webmd.com/lung/news/20200416/cancer-patients-report-delays-in-treatment-because-of-covid-19,1
COVID-19 Pneumonia: Only Some Cases Are Like Severe ARDS,what your doctor is reading on medscape.com april 16 2020 -- more details on the remarkable combination of distinctive features seen in patients with covid-19 pneumonia are outlined by the italian clinicians who warned that protocol driven ventilator use could be doing more harm than good in some patients. luciano gattinoni md from medical university of gttingen germany and colleagues first raised these concerns in a letter to the american journal of respiratory and critical care medi. ,webmd.com,https://www.webmd.com/lung/news/20200416/covid-19-pneumonia-only-some-cases-are-like-severe-ards,1
How to Sanitize N95 Masks for Reuse: NIH Study,what your doctor is reading on medscape.com april 16 2020 -- exposing contaminated n95 respirators to vaporized hydrogen peroxide vhp or ultraviolet uv light appears to eliminate the sars cov-2 virus from the material and preserve the integrity of the masks fit for up to three uses a national institutes of health nih study shows. dry heat 70 c was also found to eliminate the virus on masks but was effective for two uses instead of three. robert fischer phd with the national ins. ,webmd.com,https://www.webmd.com/lung/news/20200416/how-to-sanitize-n95-masks-for-reuse-nih-study,1
U.S. Lockdowns Trigger Surge in Domestic Violence,friday april 10 2020 healthday news -- people sheltering in place to avoid the threat of covid-19 are finding themselves trapped with a more familiar source of danger -- their own spouse or parent. domestic violence reports have skyrocketed around the globe as coronavirus lockdowns force victims into weeks long close contact with their abusers experts say. it 's grown so dire that npr reported that united nations secretary general antonio guterres issued a call earlier this week for govern. ,webmd.com,https://www.webmd.com/lung/news/20200410/us-lockdowns-trigger-surge-in-domestic-violence,1
Hospital Workers Celebrate COVID-19 Survivors,april 9 2020 -- hospitals around the world are giving sweet sendoffs to people who beat covid-19. one woman in new york was moved to tears as health care workers wished her well on her way out the door. after a 15-day battle in the hospital and receiving critical care for covid-19 christina paz the 47-year old mother of five was discharged from staten island university hospital south and reunited with her husband the hospital said. christina thank you for letting us share this wonder. ,webmd.com,https://www.webmd.com/lung/news/20200409/hospital-workers-celebrate-covid-19-survivors,1
Nitric Oxide Investigated as COVID-19 Treatment,thursday april 9 2020 healthday news -- doctors at the university of alabama at birmingham uab are enrolling patients in an international clinical trial to find out if inhaled nitric oxide benefits those with covid-19 who have severely damaged lungs. right now there are no approved treatments for the illness caused by the new coronavirus. a severe form of lung failure called acute respiratory distress syndrome is the leading cause of death in covid-19. when lungs are failing air is rec. ,webmd.com,https://www.webmd.com/lung/news/20200409/nitric-oxide-investigated-as-covid19-treatment,1
Dangerous Claims That Bleach Can Treat COVID-19,thursday april 9 2020 healthday news -- a warning letter has been sent to a company marketing bogus and dangerous chlorine dioxide products for the prevention and treatment of covid-19 the u.s. food and drug administration says. the fraudulent claims by the genesis ii church of health and healing about its miracle mineral solution products are especially concerning in relation to children who are at increased risk for harm from consuming chlorine dioxide according to the fda. the join. ,webmd.com,https://www.webmd.com/lung/news/20200409/dangerous-claims-that-bleach-can-treat-covid-19,1
COVID-19 Is Making Psychiatric Treatment Tougher,thursday april 9 2020 healthday news -- in the best of times it can be hard to get mental health treatment. but these definitely are n't the best of times and even for people who have established relationships with mental health professionals the coronavirus pandemic is making it harder to find the right care. the good news is that insurance companies are often reimbursing for telehealth behavioral health services now even if they were n't before and regulations on how mental health pro. ,webmd.com,https://www.webmd.com/lung/news/20200409/covid-19-is-making-psychiatric-treatment-tougher,1
"Chloroquine, Zinc Tested to Block COVID Infection",april 9 2020 -- in the united states and europe a handful of clinical trials have begun to test ways to keep health care workers and other vulnerable people safe from covid-19. most are testing drugs called chloroquine or hydroxychloroquine that have long been used to prevent and treat malaria and also as a therapy against rheumatoid arthritis and lupus. the hope is that given before infection or early in the course of the disease the drugs will protect someone against infection and illnes. ,webmd.com,https://www.webmd.com/lung/news/20200409/chloroquine-zinc-tested-to-block-covid-infection,1
"COVID-19 Daily: Return-to-Work Guidelines, Tips From Frontline Docs",what your doctor is reading on medscape.com april 09 2020 --here are the coronavirus stories medscape 's editors around the globe think you need to know about today the us centers for disease control and prevention has released new interim guidance on return to work rules for critical infrastructure workers such as healthcare workers and first responders who have been potentially exposed to covid-19 but are asymptomatic. the guidelines recommend that employers measure employees temperatu. ,webmd.com,https://www.webmd.com/lung/news/20200409/covid-19-daily-return-to-work-guidelines-tips-from-frontline-docs,1
COVID 19: Psychiatric Patients May Be Among the Hardest Hit,what your doctor is reading on medscape.com april 09 2020 -- the covid-19 pandemic represents a looming crisis for patients with severe mental illness smi and the healthcare systems that serve them one expert warns. however benjamin druss md mph from emory university 's rollins school of public health in atlanta georgia says there are strategies that can help minimize the risk of exposure and transmission of the virus in smi patients.in a viewpoint published online april 3 in jama ps. ,webmd.com,https://www.webmd.com/lung/news/20200409/covid-19-psychiatric-patients-may-be-among-the-hardest-hit,1
Treating Rectal Cancer in the COVID-19 Era: Expert Guidance,what your doctor is reading on medscape.com april 09 2020 -- as the covid-19 pandemic continues minimizing risks of infection to patients with cancer while maintaining good outcomes remains a priority. an international panel of experts has now issued recommendations for treating patients with rectal cancer which includes using a short pre operative course of radiotherapy scrt and then delaying surgery. using scrt translates to fewer hospital appointments which will keep patients safer a. ,webmd.com,https://www.webmd.com/lung/news/20200409/treating-rectal-cancer-in-the-covid-19-era-expert-guidance,1
"SARS-CoV-2 May Confound Seasons, Persist in Warmer Months",what your doctor is reading on medscape.com april 09 2020 -- although conflicting the available data indicate that sars cov-2 could continue to spread in warmer spring and summer months in the us according to a new report from the national academies of science engineering and medicine nas. current data suggest that the novel coronavirus may be transmitted less efficiently in higher temperatures and humidity but the studies are not conclusive because of poor data quality confounding f. ,webmd.com,https://www.webmd.com/lung/news/20200409/sars-cov-2-may-confound-seasons-persist-in-warmer-months-report-shows,1
"COVID-19 Registry Tracks Pregnant Women, Newborns",what your doctor is reading on medscape.com april 09 2020 -- a multidisciplinary team of researchers has created a national registry to study how covid-19 affects pregnant women and their newborns. pregnant women are generally considered healthy but they are also a vulnerable group and we currently have no data on covid-19 in pregnancy coprincipal investigator yalda afshar md phd an obstetrician gynecologist at ucla health los angeles california told medscape medical news. we e. ,webmd.com,https://www.webmd.com/lung/news/20200409/covid-19-registry-tracks-pregnant-women-newborns,1
COMMENTARY: COVID-19 Diary Day 5: Facing Deployment,what your doctor is reading on medscape.com april 09 2020 -- bolted awake at 5 am again today with the same sense of panic followed by the mantra i 've been using all week to calm down i 'm home everyone 's safe. thankfully there are no urgent alerts in my email. the residents are still with us on the inpatient hematology oncology ward and no faculty in my division are out with covid-19. there 's been no systemwide alert that we are being overwhelmed with people who are infected for the t. ,webmd.com,https://www.webmd.com/lung/news/20200409/covid-19-diary-day-5-facing-deployment,1
"COVID-19 Enforcement Policy for Sterilizers, Disinfectant Devices, and Air Purifiers (FDA, 2020)",what your doctor is reading on medscape.com april 09 2020 -- an enforcement policy for sterilizers disinfectant devices and air purifiers was published in 2020 by the food and drug administration fda).[1 due to the covid-19 pandemic it is necessary to maintain an adequate supply of sterilizers disinfectant devices and air purifiers to reduce the risk of viral exposure for patients and healthcare providers. the fda does not intend to object to the distribution and use of sterilizers. ,webmd.com,https://www.webmd.com/lung/news/20200409/covid-19-enforcement-policy-for-sterilizers-disinfectant-devices-air-purifiers-fda-2020,1
First Case of COVID-19 Presenting as Guillain-Barre´ Reported,what your doctor is reading on medscape.com april 09 2020 -- physicians in china are reporting what they believe is the first case of covid-19 initially presenting as acute guillain barre syndrome gbs. the patient was a 61-year old woman returning home from wuhan during the pandemic. gbs is an autoimmune neuropathy which could be triggered by various infections corresponding author sheng chen md phd shanghai jiao tong university school of medicine china told medscape medical news. ,webmd.com,https://www.webmd.com/lung/news/20200409/first-case-of-covid-19-presenting-as-guillain-barre-reported,1
"See Acute Hepatitis? Consider COVID-19, NY Case Suggests",what your doctor is reading on medscape.com april 09 2020 -- a woman presented to the emergency department with high liver enzyme levels and dark urine. she developed fever on day 2 of care and then tested positive for the new coronavirus researchers at northwell health in hempstead new york report. the authors say the case published online in the american journal of gastroenterology is the first documented instance of a patient with covid-19 presenting with acute hepatitis as the pri. ,webmd.com,https://www.webmd.com/lung/news/20200409/see-acute-hepatitis-consider-covid-19-ny-case-suggests,1
First Protocol on How to Use Lung Ultrasound to Triage COVID-19,what your doctor is reading on medscape.com april 09 2020 -- the first protocol for the use of lung ultrasound to quantitively and reproducibly assess the degree of lung involvement in patients suspected of having covid-19 infection has been published by a team of italian experts with experience of using the technology on the front line. particularly in spain and italy where the pandemic has struck hardest in europe hard pressed clinicians seeking to quickly understand whether patients w. ,webmd.com,https://www.webmd.com/lung/news/20200409/first-protocol-on-how-to-use-lung-ultrasound-to-triage-covid-19,1
COMMENTARY: COVID-19 Diary Day 4: Am I Losing My Humanity? Already?,what your doctor is reading on medscape.com april 09 2020 -- what a difference a week makes. four days ago i wrote about the surge that we were expecting and how our institution was preparing by restricting visitors. still i was able to bend the rules and get an anxious father into the clinic so he could hear his only daughter 's cancer prognosis and the treatment i was recommending. there are times when people need their family and i was in a position to make that happen. that was then.as. ,webmd.com,https://www.webmd.com/lung/news/20200409/covid-19-diary-day-4-am-i-losing-my-humanity-already,1
"Beaches, Lakes, Pools: Is COVID-19 in the Water?",april 9 2020 -- when gov. brian kemp of georgia issued his state 's stay at home order it included an exemption that surprised many he declared all the beaches in the state open overruling local officials that had closed theirs. their concerns related to social distancing and the fear their small coastal communities would be overwhelmed. and experts agree its not the beach itself that s a threat as much as it is other beachgoers. there is one small way the water might pose a hazard. kimber. ,webmd.com,https://www.webmd.com/lung/news/20200409/beaches-lakes-pools-is-covid-in-the-water,1
CDC Issues New Return-to-Work Guidelines,april 9 2020 the cdc is releasing new guidance on return to work rules for critical workers exposed to a covid-19 case or a suspected case replacing previous guidance to stay home for 14 days. one of the most important things we can do is keep our critical workforce working cdc director robert redfield said at a white house briefing wednesday. in certain circumstances they can go back to work he said. neither redfield nor the other governmental officials specified what counts as an. ,webmd.com,https://www.webmd.com/lung/news/20200409/cdc-issues-new-return-to-work-guidelines,1
COVID-19 Killing Men at Higher Rate in NYC,"april 9 2020 the covid-19 death rate in new york city among men is nearly double the rate among women new data show. men also have higher rates of infection and hospitalization. there have been 55.72 covid-19 deaths for every 100,000 men compared with 29.8 per 100,000 women according to city health department figures. the case rates are more than 1,006.57 per 100,000 among men and 776.68 per 100,000 among women and hospitalization rates are 286.12 per 100,000 among men and 175.4. ",webmd.com,https://www.webmd.com/lung/news/20200409/covid-19-killing-men-at-higher-risk-in-nyc,1
COVID-19: What T1 Diabetes Patients Need to Know,thursday april 9 2020 healthday news -- if you or your child has type 1 diabetes you already have a lot of extra health worries and now you need to add covid-19 infections to the list. you may be wondering if you have a higher risk of catching covid-19 if you 'll be able to get your diabetes supplies and how you might handle the illness if you do get sick. here 's some information to help you get through this trying time is my risk of covid-19 higher. aaron kowalski ceo of jdrf forme. ,webmd.com,https://www.webmd.com/lung/news/20200409/covid19-what-t1-diabetes-patients-need-to-know,1
COVID May Trigger 'Cytokine Storm' in Some Cases,"thursday april 9 2020 healthday news -- covid-19 has infected over 429,000 americans and claimed the lives of nearly 15,000 patients with seniors clearly bearing the brunt of severe disease. but experts warn the virus is proving to be a threat to some younger americans as well. according to the u.s. centers for disease control and prevention that 's been true since americans began getting sick. in mid march the cdc reported that patients aged 20 to 64 accounted for 20 of all covid-19 fa. ",webmd.com,https://www.webmd.com/lung/news/20200409/why-is-covid-19-sometimes-severe-in-young-adults,1
Don't Count on Warmer Weather to Curb COVID-19,thursday april 9 2020 healthday news -- both the u.s. national academy of sciences and a report out of china are dampening hopes that -- as happens with colds and the flu -- covid-19 might begin to fade with hotter weather. given that countries currently in summer climates such as australia and iran are experiencing rapid virus spread a decrease in cases with increases in humidity and temperature elsewhere should not be assumed according to experts at the national academy of science. ,webmd.com,https://www.webmd.com/lung/news/20200409/dont-count-on-warmer-weather-to-curb-covid-19,1
"CVS, Walgreens Launch Drive-Thru Rapid Testing",april 9 2020 free drive thru testing will soon be available in several states which could provide results in as little as 5 to 15 minutes. on tuesday cvs health announced new testing sites in georgia massachusetts and rhode island while walgreens announced 15 new sites in seven states including arizona florida illinois kentucky louisiana tennessee and texas. the locations are being prepared now and should be active later this week walgreens said in a statement. limited appointment. ,webmd.com,https://www.webmd.com/lung/news/20200409/cvs-walgreens-launch-drive-thru-rapid-testing,1
Chicago Jail Has Highest Source of COVID-19 Cases,april 9 2020 cook county jail in chicago is the top coronavirus hotspot in the country according to data from thenew york times. the newspaper launched a nationwide data tracking project to report on every confirmed covid-19 case in the u.s. based on federal state and local data. early tuesday afternoon the jail was identified as a key hotspot for the spread of the coronavirus the chicago sun times reported. according to the data 387 cases of coronavirus have been traced back to the jai. ,webmd.com,https://www.webmd.com/lung/news/20200409/chicago-jail-has-highest-source-of-covid-19-cases,1
'Super Spreader' Events Increase COVID-19 Cases,thursday april 9 2020 healthday news -- they gathered in chicago to mourn a loved one 's passing. but the new coronavirus was lurking among them leading to a super spreader event that sickened 16 and killed three. it 's tragedies like these that have spurred extended stay at home orders across the united states along with bans on group gatherings as public health officials struggle to rein in the covid-19 pandemic. where people are together in settings like a funeral or large family gath. ,webmd.com,https://www.webmd.com/lung/news/20200409/super_spreader_events_increase_covid_19_cases,1
WWII Vet Shows Off Dance Moves During Quarantine,april 10 2020 -- a 97-year old veteran is spreading joy during the coronavirus pandemic with his epic dance moves. stars and stripes honor flight tweeted a video of chuck -- a world war ii navy pilot -- dancing on his doorstep to ca nt stop the feeling by justin timberlake. more than 1 million people have watched the video so far -- including timberlake himself. the star shared a snippet of the performance to his instagram story saying this just made my day. people over the age of 65 s. ,webmd.com,https://www.webmd.com/lung/news/20200410/wwii-vet-shows-off-dance-moves-during-quarantine,1
Brain Affected in 1 in 3 Cases of Severe COVID-19,friday april 10 2020 healthday news -- a study out of china finds that strokes altered consciousness and other neurological issues are relatively common in more serious cases of covid-19. looking at 214 cases of severe coronavirus illness treated in wuhan city during the early phase of the global pandemic doctors reported that 36.4 of patients displayed neurological symptoms. sometimes these symptoms appeared in the relative absence of typical symptoms of covid-19 -- fever cough dia. ,webmd.com,https://www.webmd.com/lung/news/20200410/brain-affected-in-1-in-3-cases-of-severe-covid-19,1
National Stockpile Almost Out of PPE,april 10 2020 the strategic national stockpile is running low on personal protective equipment which includes n95 respirators surgical masks face shields gowns and other medical supplies for frontline health care workers fighting against covid-19. the stockpile is sending out all its remaining inventory the department of health and human services told the associated press on wednesday. a document from the department shows that 90 of the stockpiles ppe has been distributed. the remai. ,webmd.com,https://www.webmd.com/lung/news/20200410/national-stockpile-almost-out-of-ppe,1
NIH Launches Clinical Trial of Hydroxychloroquine,april 10 2020 the national institutes of health announced a clinical trial on thursday of hydroxychloroquine to treat adults hospitalized with covid-19. the first patients who are enrolled in the trial are at vanderbilt university medical center in nashville. the blinded placebo controlled randomized clinical trial will test the safety and effectiveness of the drug in hospitalized patients. the goal is to enroll more than 500 patients according to the news release at dozens of medical cen. ,webmd.com,https://www.webmd.com/lung/news/20200410/nih-launches-clinical-trial-of-hydroxychloroquine,1
COVID-19 Shows Gaps in Controls at Nursing Homes,april 10 2020 -- family members are growing more concerned about whether nursing homes can keep their elderly relatives safe from covid-19 as nearly 150 of the homes across 27 states have at least one resident with the disease. residents and staff at 90 maryland nursing homes and assisted living facilities have tested positive for covid-19 gov. larry hogan r reported sunday. the scenes that played out last week at the pleasantville nursing home in carroll county md were reminiscent of ki. ,webmd.com,https://www.webmd.com/lung/news/20200410/covid-19-shows-gaps-in-controls-at-nursing-homes,1
100 American Flight Attendants Have COVID-19,"april 10 2020 about 100 american airlines flight attendants have tested positive for the coronavirus according to the association of professional flight attendants which represents more than 27,000 american airlines workers. the union messaged its members this week and said the airline has agreed to start providing face masks for frontline team members while at work should you choose to wear one according to cnn. the union said masks would be distributed this week. the union has been. ",webmd.com,https://www.webmd.com/lung/news/20200410/100-american-flight-attendants-have-covid-19,1
When COVID-19 Postpones Your Screening Test or Surgery,waiting for a health service you need can be an anxiety -producing experience. it 's normal to wonder how the delay could affect your health. whether to wait and for how long will depend on your need for medical care. hospitals have delayed these services to protect healthy people from the virus and to save medical equipment and supplies for those who do have it as doctors of all stripes have been pulled into coronavirus duty. social distancing has forced doctors to reschedule routine checkup. ,webmd.com,https://www.webmd.com/lung/news/20200410/when-covid19-postpones-your-screening-test-or-surgery,1
"'You Are the Heroes,' Comedians Tell Clinicians, Part 2",april 10 2020 -- for rob corddry a daily show alumnus and star of the hbo hit ballers the coronavirus pandemic has become very personal. he 's watched a good friend who is an emergency specialist struggle to keep up the pace since the virus has swept through the los angeles hospital where she works. even as a comedian i get how serious the impact of the coronavirus has been on the medical community corddry told medscape medical news. to cheer on his physician friend and everyone in medi. ,webmd.com,https://www.webmd.com/lung/news/20200410/you-are-the-heroes-comedians-tell-clinicians-part-2,1
NYC Hospitals Require In-Person Presence for Telehealth Work,what your doctor is reading on medscape.com april 10 2020 -- a social worker in new york city was home caring for his sick son when the hospital at which he works ordered him to report back to work. his son had covid-19 yet his hospital told him he had to show up in person. the social worker 's situation is just one of many nyc health hospitals employees who could work remotely yet are required to report in person. his circumstances were described in a letter sent by lichten bright a. ,webmd.com,https://www.webmd.com/lung/news/20200410/nyc-hospitals-require-healthcare-workers-to-report-in-person,1
Numbers Lacking on COVID-19-Infected Healthcare Workers,what your doctor is reading on medscape.com april 10 2020 -- as of april 8 california reported that 1651 healthcare workers were infected with the novel coronavirus that causes covid-19. but just how many healthcare workers are infected nationwide is unknown. although states and cities are regularly updating and publicly reporting overall covid-19 infection numbers and deaths few jurisdictions are tracking and publicly reporting how many healthcare workers have been infected. without that. ,webmd.com,https://www.webmd.com/lung/news/20200410/numbers-lacking-on-covid-19-infected-healthcare-workers,1
COMMENTARY: COVID-19 Diary Day 6: Clinicians' Choices Shouldn't Be Judged,what your doctor is reading on medscape.com april 10 2020 -- yesterday we celebrated the 12th birthday of my twins. we had a special dinner before we sang happy birthday ate cake which i made myself. and opened presents. there were no other family and friends at our house because of covid-19. the absence of one particular woman was painfully obvious. my mother in law marilyn has been an intimate part of our kids lives since they were born. she has always been there for our kids cel. ,webmd.com,https://www.webmd.com/lung/news/20200410/covid-19-diary-day-6-clinicians-choices-shouldnt-be-judged,1
"CMS Loosens Telehealth, Clinician Scope-of-Practice Rules",what your doctor is reading on medscape.com april 10 2020 -- to boost the capacity of frontline clinicians and facilities to fight covid-19 the centers for medicare medicaid services cms on thursday announced it is temporarily suspending rules to allow physicians to provide telehealth services across state lines and will permit midlevel practitioners to provide as much care as their state licenses allow. physicians can now care for patients at rural hospitals across state lines via pho. ,webmd.com,https://www.webmd.com/lung/news/20200410/cms-loosens-telehealth-clinician-rules-for-covid-19-crisis,1
Trending Clinical Topic: PPE,what your doctor is reading on medscape.com as the covid-19 pandemic spreads and worsens in some areas concern about the availability of personal protective equipment ppe has become the top trending clinical topic. worry about shortages has led many healthcare workers to speak out sometimes at the cost of harassment or firing. a nurse in oklahoma was reportedly fired because he wore a surgical mask while inserting an iv line in a patient. a memo issued by the california nurses association. ,webmd.com,https://www.webmd.com/lung/news/20200410/trending-clinical-topic-ppe,1
"COVID-19 Daily: Clinician Infections, Practice Rules Loosened",what your doctor is reading on medscape.com april 10 2020 -- here are the coronavirus stories medscape 's editors around the globe think you need to know about today no one knows how many clinicians have been infected with the novel coronavirus. while states are regularly reporting overall infection numbers and deaths few have been specifically tracking infections in healthcare workers. without that data its difficult to pinpoint which areas are at greatest risk and most in need of person. ,webmd.com,https://www.webmd.com/lung/news/20200410/covid-19-daily-tracking-clinician-infections-practice-rules-loosened,1
Heart Patients: Ask About Home-Based Cardiac Rehab,friday april 10 2020 healthday news -- for those with heart problems home based rehab can take the place of hospital based cardiac rehabilitation during the current coronavirus pandemic heart experts say. home based cardiac rehab is a solution to help provide cardiac rehabilitation to patients with heart disease in a home setting and to help them survive and thrive during this challenging period of time said dr. randal thomas. he 's a preventive cardiologist and medical director of the. ,webmd.com,https://www.webmd.com/lung/news/20200410/heart-patients-should-ask-about-home-based-cardiac-rehab,1
Tweets Show America Following COVID-19 Guidelines,friday april 10 2020 healthday news -- an analysis of twitter data suggests that americans are heeding social distancing and other safety recommendations during the coronavirus pandemic researchers say. officials have told people to limit travel stay home and distance themselves to slow the spread of the virus. the question though is how effective are these policies. once you tell people to stay home it does n't mean everyone listens said research leader mark dredze a computer scient. ,webmd.com,https://www.webmd.com/lung/news/20200410/tweets-show-america-following-covid-19-precautions,1
Trump’s Plan to Reopen the Nation,april 17 2020 president trump on thursday revealed a phased and deliberate approach to reopen the nation and its economy giving governors authority to decide how and when to lift social distancing orders designed to curb the coronavirus. trump described his three phase plan as a set of guidelines governors can tailor to fit the diverse needs of their own state. states with very few coronavirus cases might reopen as soon as tomorrow trump said at the daily white house briefing. if yo. ,webmd.com,https://www.webmd.com/lung/news/20200417/trumps-plan-to-reopen-the-nation,1
California Creates Relief Fund for Immigrants,"april 17 2020 california is the first state to create a disaster relief fund for undocumented residents gov. gavin newsom announced wednesday. the 125 million fund will help those who ca nt receive unemployment insurance or cares act benefits including 75 million from the state and 50 million from philanthropic partners according to a news release. about 150,000 undocumented adults will receive 500 each with a cap of 1,000 per household. applications will open at the beginning of m. ",webmd.com,https://www.webmd.com/lung/news/20200417/california-creates-relief-fund-for-immigrants,1
Major Drugmakers Join Forces on COVID-19 Vaccine,april 17 2020 two giant drug companies sanofi and glaxosmithkline are teaming up to develop a vaccine for covid-19 the disease caused by the new coronavirus. sanofi hopes its earlier research on a vaccine for sars will give it a leg up on the search for a covid-19 vaccine. sars is a disease caused by a coronavirus that 's similar to the one that causes covid-19. sanofi says it will use technology called recombinant dna platform to make genetic matches to the proteins on the surface of. ,webmd.com,https://www.webmd.com/lung/news/20200417/major-drugmakers-join-forces-on-covid-19-vacicne,1
"Anxiety, Depression Prescriptions Spiked in March",april 17 2020 the number of prescriptions filled for anti anxiety drugs spiked 34 and orders for anti anxiety and anti insomnia medications also increased from mid february to mid march and peaked around march 15 according to a new report released thursday. the increase demonstrates the serious impact covid-19 may be having on our nations mental health according to the report by express scripts a pharmacy benefit manager owned by cigna. the data is based on express scripts customers w. ,webmd.com,https://www.webmd.com/lung/news/20200417/anxiety-depression-prescriptions-spiked-in-march,1
How Accurate Are Coronavirus Death Counts?,april 17 2020 -- if a loved one dies in colorado ohio connecticut and other states and covid-19 is suspected but there is no confirmed diagnosis that death will now be included in the states death toll. but in alabama even those who had a lab confirmed case may not be counted. the differences in the way deaths are counted may have serious short- and long term effects. the lack of widespread diagnostic testing in the u.s. has forced doctors and researchers to use other ways to find out. ,webmd.com,https://www.webmd.com/lung/news/20200417/how-accurate-are-coronavirus-death-counts,1
New Protective Respirator for Health Care Workers,thursday april 16 2020 healthday news -- with protective gear in short supply duke university researchers say they 've designed a much needed respirator for health care workers battling covid-19. the respirator was created by a medical and engineering team at the university and is being used by duke health doctors treating patients with suspected cases of covid-19. the idea for the protective respirator came from orthopedic spine surgeon dr. melissa erickson. we have these helmets that w. ,webmd.com,https://www.webmd.com/lung/news/20200416/new-protective-respirator-for-health-care-workers,1
Ventilators: Helping or Harming COVID-19 Patients?,wednesday april 15 2020 healthday news -- mechanical ventilators have become a symbol of the covid-19 pandemic representing the last best hope to survive for people who can no longer draw a life sustaining breath. but the ventilator also marks a crisis point in a patient 's covid-19 course and questions are now being raised as to whether the machines can cause harm too. many who go on a ventilator die and those who survive likely will face ongoing breathing problems caused by either the. ,webmd.com,https://www.webmd.com/lung/news/20200415/ventilators-helping-or-harming-covid-19-patients,1
"On the Front Line, COVID Has Them Scared to Go Home",then he got a call to treat a man in his 20s with covid-19-like symptoms who needed cpr. there was only one gown among the three first responders at the scene he says. i m only wearing a mask goggles and gloves but all my clothes are exposed including my hair. you wipe yourself down but did you really do a good job. when that shift ended the firefighter decided he could nt go home. he drove to his house waved to his wife 10-year old daughter and 5-year old son from outside and ch. ,webmd.com,https://www.webmd.com/lung/news/20200415/on-the-front-line-covid-has-them-scared-to-go-home,1
George Stephanopoulos Diagnosed With Coronavirus,april 15 2020 george stephanopoulos the good morning america anchor announced on the show that he has tested positive for covid-19. he revealed the diagnosis on monday two weeks after his wife actress and author ali wentworth said she had tested positive for covid-19. stephanopoulos 59 said he s been wentworths main caregiver as she self isolates in a room in their new york home according to the gma website. he said he was nt surprised to test positive and unlike his wife. ,webmd.com,https://www.webmd.com/lung/news/20200415/george-stephanopoulos-diagnosed-with-coronavirus,1
First Case of COVID Spreading from a Corpse Found,april 15 2020 a medical professional in thailand was infected with coronavirus while working with a corpse apparently the first known case of the virus spreading from a dead body according to letter in a medical journal. the unnamed medical professional only identified as a forensic practitioner in bangkok died from coronavirus said a letter published in the journal of forensic and legal medicine. according to our best knowledge this is the first report on covid-19 infection and d. ,webmd.com,https://www.webmd.com/lung/news/20200415/first-case-of-covid-spreading-from-a-corpse-found,1
FedEx Worker Sanitizes Box for Girl at Higher Risk,april 15 2020 -- a fedex deliveryman went out of his way to wipe down one familys package after he saw a note on their door saying someone inside had an autoimmune disorder. carrie blasi says she put the note up to protect her 11-year old daughter who has type 1 diabetes. she shared photos of the sanitized box on twitter where they ve been liked thousands of times. eventually the kind deliveryman saw blasis tweet and the two were able to connect via a video chat so she could thank him. ,webmd.com,https://www.webmd.com/lung/news/20200415/fedex-worker-sanitizes-box-for-girl-at-higher-risk,1
Interim Guidance for CPR in Patients With COVID-19,what your doctor is reading on medscape.com april 15 2020 -- the american heart association aha and seven other medical societies have issued interim guidance to inform treatment of victims of cardiac arrest with suspected or confirmed covid-19 focusing on reducing provider exposure and prioritizing oxygenation and ventilation strategies goals of care and appropriateness of resuscitation. we were very specific in calling this interim guidance based on expert opinion because things a. ,webmd.com,https://www.webmd.com/lung/news/20200415/interim-guidance-for-cpr-in-patients-with-covid-19,1
"COMMENTARY: Dermatologist First, Businessman Second: Life During COVID-19",what your doctor is reading on medscape.com 8:00 am. standing in the stop shop parking lot the sheer number of things wrong with this picture hits me like a gut punch. monday morning and i 'm not at work seeing patients. instead i 'm gearing up with my wife to shop for weekly supplies. we don gloves and face masks like we 're about to perform surgery. my cell phone buzzes texts from my partners. nonstop emails and status updates from the hospital. facebook and instagram posts with morbid co. ,webmd.com,https://www.webmd.com/lung/news/20200415/dermatologist-first-businessman-second-life-during-covid-19,1
COMMENTARY: A Better Way to Prioritize Essential Care During COVID-19,what your doctor is reading on medscape.com april 15 2020 -- the covid-19 epidemic has put unprecedented strain on the us healthcare system. equipment is running out physicians are falling ill and case numbers are still growing exponentially from day to day. to accommodate this increase in volume the centers for medicare medicaid services along with many state agencies has issued directives that nonessential care be discontinued in the hopes that those resources and personnel can be. ,webmd.com,https://www.webmd.com/lung/news/20200415/a-better-way-to-prioritize-essential-vs-elective-care-during-covid-19,1
COVID-19 Pandemic Spells Trouble for Children's Health,what your doctor is reading on medscape.com april 15 2020 -- although priority number one lies in controlling the spread of covid-19 public health researchers are calling attention to the long term repercussions of the pandemic on children 's health. school closures could noticeably worsen the epidemic of childhood obesity that already threatens many children in the united states say paul rundle drph and colleagues from columbia university mailman school of public health new york city i. ,webmd.com,https://www.webmd.com/lung/news/20200415/covid-19-pandemic-spells-trouble-for-childrens-health,1
